"id","is_free","download_count","play_count","created_at","is_visible","grade","playtime"
2248,False,510,4270,"2019-07-24 14:21:47.438862",True,"2.1.A",0
2249,False,121,1290,"2019-07-24 14:21:48.908289",True,"2.1.A",0
2251,False,7,116,"2019-07-24 14:21:52.506387",True,"2.1.A",9
2252,False,13,186,"2019-07-24 14:21:54.285472",True,"2.1.A",7
2253,False,35,391,"2019-07-24 14:21:55.858447",True,"2.1.A",5
2254,False,40,371,"2019-07-24 14:21:57.414974",True,"2.1.A",7
2255,False,75,641,"2019-07-24 14:21:59.029458",True,"2.1.A",7
2256,False,186,1296,"2019-07-24 14:22:00.44232",True,"2.1.A",7
2257,False,10,68,"2019-07-24 14:22:02.007215",True,"2.1.A",1
2258,False,3,46,"2019-07-24 14:22:03.459462",True,"2.1.A",2
2259,False,21,137,"2019-07-24 14:22:04.993494",True,"2.1.A",3
2260,False,72,802,"2019-07-24 14:22:06.561853",True,"2.1.A",2
2261,False,15,236,"2019-07-24 14:22:08.161806",True,"2.1.A",0
2262,False,81,682,"2019-07-24 14:22:09.484478",True,"2.1.A",1
2263,False,25,300,"2019-07-24 14:22:10.781861",True,"2.1.A",2
2264,False,31,470,"2019-07-24 14:22:12.423425",True,"2.1.A",2
2265,False,7,41,"2019-07-24 14:22:14.032766",True,"2.1.A",2
2266,False,36,629,"2019-07-24 14:22:15.500767",True,"2.1.A",3
2267,False,14,248,"2019-07-24 14:22:17.175612",True,"2.1.A",1
2268,False,273,1659,"2019-07-24 14:22:18.637664",True,"2.1.A",5
2269,False,51,536,"2019-07-24 14:22:20.012354",True,"2.1.A",3
2270,False,140,1041,"2019-07-24 14:22:21.608543",True,"2.1.A",6
2271,False,80,735,"2019-08-14 14:10:40.931375",True,"2.1.A",1
2272,False,52,916,"2019-08-14 14:10:42.844214",True,"2.1.A",1
2273,False,6,34,"2019-08-14 14:10:44.490502",True,"2.1.A",3
2274,False,5,89,"2019-08-14 14:10:46.093176",True,"2.1.A",3
2275,False,461,3426,"2019-08-14 14:10:47.82694",True,"2.1.A",2
2276,False,50,427,"2019-08-14 14:10:49.256673",True,"2.1.A",3
2277,False,33,412,"2019-08-14 14:10:50.774019",True,"2.1.A",0
2278,False,367,3342,"2019-08-14 14:10:52.281625",True,"2.1.A",0
2279,False,8,246,"2019-08-14 14:10:53.852486",True,"2.1.A",7
2280,False,35,361,"2019-08-14 14:10:56.492098",True,"2.1.A",1
2281,False,194,2098,"2019-08-14 14:10:58.165478",True,"2.1.A",0
2282,False,16,274,"2019-08-14 14:10:59.864956",True,"2.1.A",2
2283,False,259,1913,"2019-08-14 14:11:01.425956",True,"2.1.A",6
2284,False,157,1782,"2019-08-14 14:11:03.170542",True,"2.1.A",1
2285,False,24,300,"2019-08-14 14:11:04.627578",True,"2.1.A",1
2286,False,47,556,"2019-08-14 14:11:06.84499",True,"2.1.A",2
2287,False,61,601,"2019-08-14 14:11:08.310584",True,"2.1.A",1
2288,False,9,99,"2019-08-14 14:11:10.019497",True,"2.1.A",2
2289,False,24,447,"2019-08-14 14:11:11.63712",True,"2.1.A",1
2290,False,48,901,"2019-08-14 14:11:13.415052",True,"2.1.A",1
2291,False,3,165,"2019-08-14 14:11:14.926128",True,"2.1.A",2
2292,False,191,1727,"2019-08-14 14:11:16.338864",True,"2.1.A",1
2293,False,3,137,"2019-08-14 14:11:18.021538",True,"2.1.A",2
2294,False,22,232,"2019-08-14 14:11:19.399828",True,"2.1.A",1
2295,False,42,491,"2019-08-14 14:11:21.144891",True,"2.1.A",1
2296,False,23,266,"2019-08-14 14:11:22.693195",True,"2.1.A",4
2297,False,112,1398,"2019-08-14 14:11:24.337795",True,"2.1.A",1
2298,False,12,211,"2019-08-14 14:11:26.038201",True,"2.1.A",2
2299,False,22,613,"2019-08-14 14:11:27.49729",True,"2.1.A",3
2300,False,49,870,"2019-08-14 14:11:28.95012",True,"2.1.A",1
2301,False,65,532,"2019-08-14 14:11:30.579832",True,"2.1.A",3
2302,False,45,323,"2019-08-14 14:11:32.276936",True,"2.1.A",2
2303,False,4,70,"2019-08-14 14:11:34.389076",True,"2.1.A",3
2304,False,10,88,"2019-08-14 14:11:36.07788",True,"2.1.A",2
2305,False,26,478,"2019-08-14 14:11:37.403296",True,"2.1.A",2
2306,False,284,2570,"2019-08-14 14:11:38.795197",True,"2.1.A",1
2307,False,147,1651,"2019-08-14 14:11:40.499675",True,"2.1.A",1
2338,False,6,106,"2019-10-29 15:04:36.364283",True,"2.1.A",19
2339,False,64,803,"2019-10-29 15:04:36.754232",True,"2.1.A",6
2340,False,545,4577,"2019-10-29 15:04:36.899694",True,"2.1.A",1
2341,False,74,763,"2019-10-29 15:04:37.038683",True,"2.1.A",1
2342,False,523,4243,"2019-10-29 15:04:37.148271",True,"2.1.A",0
2343,False,47,834,"2019-10-29 15:04:37.272585",True,"2.1.A",0
2344,False,9,97,"2019-10-29 15:04:37.408946",True,"2.1.A",1
2345,False,16,213,"2019-10-29 15:04:37.559313",True,"2.1.A",1
2346,False,7,63,"2019-10-29 15:04:37.668074",True,"2.1.A",2
2347,False,8,187,"2019-10-29 15:12:40.446464",True,"2.1.A",1
2348,False,67,552,"2019-10-29 15:12:40.691103",True,"2.1.A",0
2349,False,50,456,"2019-10-29 15:12:40.82089",True,"2.1.A",1
2350,False,17,194,"2019-10-29 15:12:40.970856",True,"2.1.A",3
2351,False,99,704,"2019-10-29 15:12:41.110003",True,"2.1.A",6
2352,False,21,484,"2019-10-29 15:12:41.275454",True,"2.1.A",4
2353,False,8,441,"2019-10-29 15:12:41.438509",True,"2.1.A",3
2354,False,18,348,"2019-10-29 15:12:41.603388",True,"2.1.A",1
2355,False,67,1114,"2019-10-29 15:12:41.763402",True,"2.1.A",1
2357,False,40,618,"2019-10-29 15:12:42.052625",True,"2.1.A",8
2358,False,8,131,"2019-10-29 15:12:42.221784",True,"2.1.A",4
2359,False,11,350,"2019-10-29 15:12:42.35647",True,"2.1.A",0
2360,False,104,1590,"2019-10-29 15:12:42.478331",True,"2.1.A",1
2361,False,8,258,"2019-10-29 15:12:42.689785",True,"2.1.A",2
2362,False,524,3537,"2019-10-29 15:12:42.84312",True,"2.1.A",1
2363,False,32,403,"2019-10-29 15:12:42.958266",True,"2.1.A",4
2364,False,20,233,"2019-10-29 15:12:43.07647",True,"2.1.A",2
2365,False,12,243,"2019-10-29 15:12:43.173298",True,"2.1.A",1
2366,False,74,585,"2019-10-29 15:12:43.26779",True,"2.1.A",1
2367,False,81,720,"2019-10-29 15:12:43.393674",True,"2.1.A",10
2368,False,115,1444,"2019-11-07 11:10:21.06072",True,"2.1.A",5
2369,False,9,265,"2019-11-07 11:10:21.743731",True,"2.1.A",7
2370,False,75,1129,"2019-11-07 11:10:21.949855",True,"2.1.A",5
2371,False,44,941,"2019-11-07 11:10:22.197184",True,"2.1.A",2
2372,False,8,346,"2019-11-07 11:10:22.396595",True,"2.1.A",2
2373,False,21,487,"2019-11-07 11:10:22.587388",True,"2.1.A",2
2374,False,45,630,"2019-11-07 11:10:22.778063",True,"2.1.A",3
2375,False,17,311,"2019-11-07 11:10:23.005893",True,"2.1.A",3
2376,False,14,238,"2019-11-07 11:10:23.161567",True,"2.1.A",5
2377,False,95,763,"2019-11-07 11:10:23.382911",True,"2.1.A",10
2378,False,42,457,"2019-11-07 11:10:23.641944",True,"2.1.A",10
2379,False,6,312,"2019-11-07 11:10:23.847187",True,"2.1.A",6
2380,False,158,2319,"2019-11-07 11:10:24.054547",True,"2.1.A",2
2381,False,8,219,"2019-11-07 11:10:24.282024",True,"2.1.A",3
2382,False,32,648,"2019-11-07 11:10:24.428694",True,"2.1.A",3
2383,False,35,881,"2019-11-07 11:10:24.607805",True,"2.1.A",3
2384,False,9,533,"2019-11-07 11:10:24.795904",True,"2.1.A",3
2385,False,7,268,"2019-11-07 11:10:24.990541",True,"2.1.A",2
2386,False,142,1721,"2019-11-07 11:10:25.179181",True,"2.1.A",2
2387,False,10,240,"2019-11-07 11:10:25.367629",True,"2.1.A",3
2388,False,36,512,"2019-11-07 11:10:25.542224",True,"2.1.A",2
2389,False,10,227,"2019-11-07 11:10:25.742551",True,"2.1.A",12
2390,False,87,1052,"2019-11-07 11:10:25.945768",True,"2.1.A",6
2391,False,4,117,"2019-11-07 11:10:26.156216",True,"2.1.A",2
2392,False,5,105,"2019-11-07 11:10:26.279784",True,"2.1.A",2
2393,False,18,141,"2019-11-07 11:10:26.420261",True,"2.1.A",9
2394,False,26,406,"2019-11-07 11:10:26.654287",True,"2.1.A",2
2395,False,26,486,"2019-11-07 11:10:26.812829",True,"2.1.A",3
2396,False,45,491,"2019-11-07 11:10:26.957821",True,"2.1.A",10
2397,False,33,367,"2019-11-07 11:10:27.070225",True,"2.1.A",12
2399,False,3,104,"2019-11-19 16:06:24.313958",True,"2.1.A",6
2400,False,26,278,"2019-11-19 16:06:24.712775",True,"2.1.A",10
2401,False,120,1241,"2019-11-19 16:06:24.892142",True,"2.1.A",7
2402,False,12,351,"2019-11-19 16:06:25.143398",True,"2.1.A",2
2403,False,17,181,"2019-11-19 16:06:25.344297",True,"2.1.A",6
2404,False,25,277,"2019-11-19 16:06:25.592279",True,"2.1.A",1
2405,False,13,291,"2019-11-19 16:06:25.713139",True,"2.1.A",2
2406,False,57,555,"2019-11-19 16:06:26.05358",True,"2.1.A",1
2407,False,14,296,"2019-11-19 16:06:26.237108",True,"2.1.A",4
2408,False,27,391,"2019-11-19 16:06:26.399066",True,"2.1.A",1
2409,False,33,409,"2019-11-19 16:06:26.533046",True,"2.1.A",6
2410,False,24,293,"2019-11-19 16:06:26.734707",True,"2.1.A",4
2411,False,6,256,"2019-11-19 16:06:26.843371",True,"2.1.A",25
2412,False,23,308,"2019-11-19 16:06:27.065798",True,"2.1.A",1
2413,False,176,1261,"2019-11-19 16:06:27.197373",True,"2.1.A",4
2414,False,33,525,"2019-11-19 16:06:27.390876",True,"2.1.A",0
2415,False,8,202,"2019-11-19 16:06:27.480571",True,"2.1.A",1
2416,False,35,586,"2019-11-19 16:06:27.615394",True,"2.1.A",1
2417,False,7,149,"2019-11-19 16:06:27.752656",True,"2.1.A",4
2418,False,12,211,"2019-11-19 16:06:27.883677",True,"2.1.A",5
2419,False,16,217,"2019-11-19 16:06:28.081889",True,"2.1.A",7
2420,False,13,304,"2019-11-19 16:06:28.213499",True,"2.1.A",2
2421,False,31,441,"2019-11-19 16:06:28.353786",True,"2.1.A",2
2422,False,1,98,"2019-11-19 16:06:28.47447",True,"2.1.A",4
2423,False,11,140,"2019-11-19 16:06:28.606687",True,"2.1.A",2
2424,False,10,220,"2019-11-19 16:06:28.718545",True,"2.1.A",1
2425,False,9,98,"2019-11-19 16:06:28.874734",True,"2.1.A",4
2426,False,27,298,"2019-11-19 16:06:28.973965",True,"2.1.A",1
2427,False,4,162,"2019-11-19 16:06:29.148426",True,"2.1.A",1
2428,False,9,187,"2019-11-19 16:06:29.263802",True,"2.1.A",1
2429,False,3,61,"2019-11-19 16:06:29.370583",True,"2.1.A",3
2430,False,27,299,"2019-11-19 16:06:29.475319",True,"2.1.A",3
2431,False,161,1414,"2019-11-19 16:06:29.608695",True,"2.1.A",2
2432,False,10,232,"2019-11-19 16:06:29.756236",True,"2.1.A",3
2433,False,16,379,"2019-11-19 16:06:29.927019",True,"2.1.A",7
2434,False,32,500,"2019-11-19 16:06:30.127",True,"2.1.A",7
2435,False,5,343,"2019-11-19 16:06:30.349573",True,"2.1.A",1
2436,False,111,1150,"2019-11-19 16:06:30.616577",True,"2.1.A",5
2437,False,33,541,"2019-11-19 16:06:30.757223",True,"2.1.A",5
2438,False,29,317,"2019-11-19 16:06:30.914837",True,"2.1.A",1
2439,False,65,597,"2019-11-19 16:06:31.034547",True,"2.1.A",2
2440,False,70,568,"2019-11-19 16:06:31.167445",True,"2.1.A",1
2442,False,8,151,"2019-11-19 16:06:31.413768",True,"2.1.A",4
2443,False,127,1034,"2019-11-19 16:06:31.605319",True,"2.1.A",4
2444,False,3,109,"2019-11-19 16:06:31.746401",True,"2.1.A",6
2445,False,8,125,"2019-11-19 16:06:31.869862",True,"2.1.A",7
2446,False,35,357,"2019-11-19 16:06:32.00297",True,"2.1.A",12
2447,False,81,710,"2019-11-19 16:06:32.134894",True,"2.1.A",2
2448,False,41,519,"2019-11-19 16:06:32.25151",True,"2.1.A",1
2449,False,5,220,"2019-11-19 16:06:32.346177",True,"2.1.A",3
2450,False,17,300,"2019-11-19 16:06:32.467436",True,"2.1.A",2
2451,False,14,277,"2019-11-19 16:06:32.59948",True,"2.1.A",1
2452,False,19,301,"2019-11-19 16:06:32.730972",True,"2.1.A",4
2453,False,24,326,"2019-11-19 16:06:32.864736",True,"2.1.A",10
2454,False,13,242,"2019-11-19 16:06:33.029542",True,"2.1.A",3
2455,False,21,322,"2019-11-19 16:06:33.193697",True,"2.1.A",6
2456,False,16,311,"2019-11-19 16:06:33.325634",True,"2.1.A",7
2457,False,12,155,"2019-11-19 16:06:33.461553",True,"2.1.A",4
2458,False,3,102,"2019-11-19 16:06:33.591167",True,"2.1.A",2
2459,False,52,436,"2019-11-19 16:06:33.677499",True,"2.1.A",9
2460,False,22,239,"2019-11-19 16:06:33.845712",True,"2.1.A",10
2461,False,78,571,"2019-11-19 16:06:33.989984",True,"2.1.A",10
2462,False,8,108,"2019-11-19 16:06:34.169939",True,"2.1.A",5
2463,False,129,1220,"2019-11-19 16:06:34.289604",True,"2.1.A",0
2464,False,66,620,"2019-11-19 16:06:34.392145",True,"2.1.A",2
2465,False,8,126,"2019-11-19 16:06:34.511879",True,"2.1.A",5
2466,False,29,329,"2019-11-19 16:06:34.609746",True,"2.1.A",2
2467,False,31,261,"2019-11-19 16:06:34.785834",True,"2.1.A",3
2468,False,14,117,"2019-11-19 16:06:34.929172",True,"2.1.A",3
2469,False,18,457,"2019-11-19 16:06:35.072744",True,"2.1.A",2
2470,False,9,91,"2019-11-19 16:06:35.200931",True,"2.1.A",5
2471,False,17,206,"2019-11-19 16:06:35.393249",True,"2.1.A",4
2472,False,12,374,"2019-11-19 16:06:35.560071",True,"2.1.A",1
2473,False,79,630,"2019-11-19 16:06:35.670103",True,"2.1.A",2
2474,False,19,219,"2019-11-19 16:06:35.816067",True,"2.1.A",3
2475,False,12,236,"2019-11-19 16:06:35.950177",True,"2.1.A",3
2476,False,14,164,"2019-11-19 16:10:23.203379",True,"2.1.A",5
2477,False,10,214,"2019-12-18 17:36:02.857588",True,"2.1.A",6
2478,False,6,84,"2019-12-18 17:36:03.521976",True,"2.1.A",8
2479,False,5,76,"2019-12-18 17:36:03.676928",True,"2.1.A",8
2480,False,592,4002,"2019-12-18 17:36:03.799487",True,"2.1.A",6
2481,False,10,274,"2019-12-18 17:36:04.018273",True,"2.1.A",4
2482,False,5,87,"2019-12-18 17:36:04.111643",True,"2.1.A",8
2483,False,3,114,"2019-12-18 17:36:04.263472",True,"2.1.A",4
2484,False,75,706,"2019-12-18 17:36:04.390203",True,"2.1.A",4
2485,False,7,150,"2019-12-18 17:36:04.604396",True,"2.1.A",6
2486,False,15,197,"2019-12-18 17:36:04.777406",True,"2.1.A",6
2487,False,5,125,"2019-12-18 17:36:05.053035",True,"2.1.A",4
2488,False,8,92,"2019-12-18 17:36:05.23898",True,"2.1.A",6
2489,False,30,390,"2019-12-18 17:36:05.370118",True,"2.1.A",4
2490,False,2,132,"2019-12-18 17:36:05.49992",True,"2.1.A",4
2491,False,12,190,"2019-12-18 17:36:05.643367",True,"2.1.A",3
2492,False,29,295,"2019-12-18 17:36:05.744746",True,"2.1.A",8
2493,False,12,124,"2019-12-18 17:36:05.913953",True,"2.1.A",8
2494,False,32,283,"2019-12-18 17:36:06.082241",True,"2.1.A",6
2495,False,10,147,"2019-12-18 17:36:06.210823",True,"2.1.A",6
2496,False,33,313,"2019-12-18 17:36:06.33142",True,"2.1.A",8
2497,False,14,273,"2019-12-18 17:36:06.457954",True,"2.1.A",4
2498,False,11,192,"2019-12-18 17:36:06.61698",True,"2.1.A",6
2499,False,51,616,"2019-12-18 17:36:06.728796",True,"2.1.A",6
2500,False,11,98,"2019-12-18 17:36:06.861539",True,"2.1.A",6
2501,False,46,640,"2019-12-18 17:36:07.021066",True,"2.1.A",6
2502,False,18,176,"2019-12-18 17:36:07.203916",True,"2.1.A",8
2503,False,13,99,"2019-12-18 17:36:07.340912",True,"2.1.A",8
2504,False,2,31,"2019-12-18 17:36:07.477952",True,"2.1.A",6
2505,False,73,577,"2019-12-18 17:36:07.57005",True,"2.1.A",12
2506,False,10,195,"2019-12-18 17:36:07.695748",True,"2.1.A",10
2507,False,10,87,"2019-12-18 17:36:07.831745",True,"2.1.A",6
2508,False,30,328,"2019-12-18 17:36:07.946857",True,"2.1.A",10
2509,False,49,695,"2019-12-18 17:36:08.072528",True,"2.1.A",2
2510,False,21,209,"2019-12-18 17:36:08.217241",True,"2.1.A",6
2511,False,22,168,"2019-12-18 17:36:08.324321",True,"2.1.A",8
2512,False,6,116,"2019-12-18 17:36:08.453342",True,"2.1.A",4
2513,False,353,2712,"2019-12-18 17:36:08.670282",True,"2.1.A",4
2514,False,16,394,"2019-12-18 17:37:26.758852",True,"2.1.A",4
2516,False,5,150,"2019-12-18 17:37:27.161055",True,"2.1.A",5
2517,False,9,103,"2019-12-18 17:37:27.361611",True,"2.1.A",3
2518,False,20,284,"2019-12-18 17:37:27.518605",True,"2.1.A",4
2519,False,18,301,"2019-12-18 17:37:27.685958",True,"2.1.A",6
2520,False,5,101,"2019-12-18 17:37:27.857309",True,"2.1.A",1
2521,False,5,72,"2019-12-18 17:37:28.024197",True,"2.1.A",3
2522,False,14,235,"2019-12-18 17:37:28.166743",True,"2.1.A",8
2523,False,69,724,"2019-12-18 17:37:28.394361",True,"2.1.A",4
2524,False,21,279,"2019-12-23 17:47:04.036628",True,"2.1.A",4
2525,False,111,1102,"2019-12-23 17:47:04.70401",True,"2.1.A",6
2526,False,15,249,"2019-12-23 17:47:04.878661",True,"2.1.A",5
2527,False,4,76,"2019-12-23 17:47:05.107598",True,"2.1.A",3
2529,False,21,230,"2019-12-23 17:47:05.430273",True,"2.1.A",6
2530,False,13,120,"2019-12-23 17:47:05.611062",True,"2.1.A",1
2531,False,14,148,"2019-12-23 17:47:05.819637",True,"2.1.A",3
2532,False,36,487,"2019-12-23 17:47:06.000363",True,"2.1.A",8
2533,False,23,425,"2019-12-23 17:47:06.234347",True,"2.1.A",4
2534,False,5,224,"2019-12-23 17:47:06.503267",True,"2.1.A",4
2535,False,33,543,"2019-12-23 17:47:06.644933",True,"2.1.A",3
2536,False,83,869,"2019-12-23 17:47:07.009592",True,"2.1.A",2
2537,False,7,217,"2019-12-23 17:47:07.187655",True,"2.1.A",1
2538,False,42,514,"2019-12-23 17:47:07.388907",True,"2.1.A",5
2539,False,10,84,"2019-12-23 17:47:07.622781",True,"2.1.A",5
2540,False,16,180,"2019-12-23 17:47:07.772841",True,"2.1.A",3
2541,False,18,250,"2019-12-23 17:47:07.938634",True,"2.1.A",3
2542,False,22,249,"2019-12-23 17:47:08.116822",True,"2.1.A",3
2543,False,23,283,"2019-12-23 17:47:08.282315",True,"2.1.A",3
2544,False,13,208,"2019-12-23 17:47:08.415277",True,"2.1.A",1
2545,False,17,436,"2019-12-23 17:47:08.569141",True,"2.1.A",2
2546,False,164,1517,"2019-12-23 17:47:08.736411",True,"2.1.A",3
2547,False,21,251,"2019-12-23 17:47:08.916196",True,"2.1.A",4
2548,False,11,134,"2019-12-23 17:47:09.073761",True,"2.1.A",3
2549,False,15,251,"2019-12-23 17:47:09.290754",True,"2.1.A",4
2550,False,89,689,"2019-12-23 17:47:09.503501",True,"2.1.A",4
2551,False,74,589,"2019-12-23 17:47:09.667944",True,"2.1.A",5
2552,False,32,302,"2019-12-23 17:47:09.804873",True,"2.1.A",5
2553,False,69,867,"2019-12-23 17:47:09.946936",True,"2.1.A",0
2554,False,23,289,"2019-12-23 17:47:10.125098",True,"2.1.A",2
2555,True,7,591,"2019-12-23 17:47:10.299546",True,"2.3.F",0
2556,True,15,719,"2019-12-23 17:47:10.501976",True,"2.3.F",0
2557,True,19,793,"2019-12-23 17:47:10.6333",True,"2.3.F",1
2558,True,3,599,"2019-12-23 17:47:10.764483",True,"2.3.F",0
2559,True,1050,16380,"2019-12-23 17:47:10.883487",True,"2.3.F",0
2560,True,9,642,"2019-12-23 17:47:11.014875",True,"2.3.F",0
2561,True,7,691,"2019-12-23 17:47:11.129465",True,"2.3.F",0
2562,True,35,1197,"2019-12-23 17:47:11.259942",True,"2.3.F",0
2563,True,7,774,"2019-12-23 17:47:11.371222",True,"2.3.F",0
2564,True,5,661,"2019-12-23 17:47:11.505424",True,"2.3.F",0
2565,True,10,828,"2019-12-23 17:47:11.685852",True,"2.3.F",0
2566,True,19,1050,"2019-12-23 17:47:11.789034",True,"2.3.F",0
2567,True,52,1525,"2019-12-23 17:47:11.903386",True,"2.3.F",1
2568,True,16,1217,"2019-12-23 17:47:12.023437",True,"2.3.F",0
2569,True,47,1495,"2019-12-23 17:47:12.132817",True,"2.3.F",0
2570,True,41,1810,"2019-12-23 17:47:12.234421",True,"2.3.F",0
2571,True,641,11743,"2019-12-23 17:47:12.342838",True,"2.3.F",0
2572,True,14,962,"2019-12-23 17:47:12.455977",True,"2.3.F",0
2573,True,225,4927,"2019-12-23 17:47:12.585068",True,"2.3.F",0
2574,True,3236,24204,"2019-12-23 17:47:12.701199",True,"2.3.F",0
2575,True,63,1792,"2019-12-23 17:47:12.795976",True,"2.3.F",0
2576,True,7,860,"2019-12-23 17:47:12.969312",True,"2.3.F",0
2577,True,69,1552,"2019-12-23 17:47:13.081286",True,"2.3.F",5
2578,True,35,1150,"2019-12-23 17:47:13.218625",True,"2.3.F",1
2579,True,16,1051,"2019-12-23 17:47:13.334909",True,"2.3.F",0
2580,True,21,1249,"2019-12-23 17:47:13.436009",True,"2.3.F",0
2581,True,45,1590,"2019-12-23 17:47:13.551521",True,"2.3.F",0
2582,True,35,1868,"2019-12-23 17:47:13.681507",True,"2.3.F",2
2583,True,5,896,"2019-12-23 17:47:13.829368",True,"2.3.F",1
2584,True,7,940,"2019-12-23 17:47:13.923559",True,"2.3.F",1
2585,True,28,1650,"2019-12-23 17:47:14.043936",True,"2.3.F",1
2586,True,12,1249,"2019-12-23 17:47:14.170478",True,"2.3.F",1
2587,True,18,1560,"2019-12-23 17:47:14.293276",True,"2.3.F",1
2588,True,3,1023,"2019-12-23 17:47:14.423336",True,"2.3.F",1
2589,True,26,1967,"2019-12-23 17:47:14.5624",True,"2.3.F",1
2590,True,7,712,"2019-12-23 17:47:14.687769",True,"2.3.F",1
2591,True,25,1243,"2019-12-23 17:47:14.802846",True,"2.3.F",0
2592,True,30,1386,"2019-12-23 17:47:14.906667",True,"2.3.F",1
2593,True,17,1341,"2019-12-23 17:47:15.028358",True,"2.3.F",1
2594,True,26,1593,"2019-12-23 17:47:15.153648",True,"2.3.F",1
2595,True,95,2357,"2019-12-23 17:47:15.288394",True,"2.3.F",1
2596,True,15,1137,"2019-12-23 17:47:15.40081",True,"2.3.F",1
2597,True,191,4474,"2019-12-23 17:47:15.539597",True,"2.3.F",0
2598,True,85,2239,"2019-12-23 17:47:15.659396",True,"2.3.F",0
2599,True,128,2704,"2019-12-23 18:47:22.737406",True,"2.1.A",3
2600,True,1567,16834,"2019-12-23 18:47:23.11236",True,"2.1.A",3
2601,True,1252,15094,"2019-12-23 18:47:23.243414",True,"2.1.A",5
2603,True,615,10061,"2019-12-23 18:49:47.761641",True,"2.3.F",7
2604,True,2284,20009,"2019-12-23 18:49:48.044381",True,"2.3.F",2
2605,True,187,4079,"2019-12-23 18:49:48.156663",True,"2.3.F",2
2606,True,246,5291,"2019-12-23 18:49:48.255912",True,"2.3.F",2
2607,True,58,1566,"2019-12-23 18:49:48.349997",True,"2.3.F",2
2608,True,154,3387,"2019-12-23 18:49:48.458839",True,"2.3.F",1
2609,True,18,1219,"2019-12-23 18:49:48.591478",True,"2.3.F",1
2610,True,94,2355,"2019-12-23 18:49:48.703307",True,"2.3.F",3
2611,True,3450,23709,"2019-12-23 18:49:48.813225",True,"2.3.F",2
2612,True,734,11550,"2019-12-23 18:49:48.915668",True,"2.3.F",2
2613,True,186,4067,"2019-12-23 18:49:49.028729",True,"2.3.F",3
2614,True,464,8424,"2019-12-23 18:49:49.143508",True,"2.3.F",3
2615,True,80,2088,"2019-12-23 18:49:49.281113",True,"2.3.F",1
2616,True,122,3039,"2019-12-23 18:49:49.41991",True,"2.3.F",1
2617,True,686,13282,"2019-12-23 18:49:49.550159",True,"2.3.F",0
2618,True,913,14289,"2019-12-23 18:49:49.660679",True,"2.3.F",1
2619,True,32,2177,"2019-12-23 18:49:49.792903",True,"2.3.F",1
2620,True,21,1346,"2019-12-23 18:49:49.908853",True,"2.3.F",4
2621,True,253,5579,"2019-12-23 18:49:50.023284",True,"2.3.F",3
2622,True,39,1029,"2019-12-23 18:49:50.145599",True,"2.3.F",5
2623,True,1210,15877,"2019-12-23 18:49:50.279784",True,"2.3.F",3
2624,True,26,2284,"2019-12-23 18:49:50.421939",True,"2.3.F",1
2625,True,1095,15086,"2019-12-23 18:49:50.567979",True,"2.3.F",2
2626,True,3865,18665,"2019-12-26 18:25:44.209067",True,"2.3.F",1
2627,True,480,7993,"2019-12-26 18:25:44.711854",True,"2.3.F",5
2628,True,391,7553,"2019-12-26 18:25:44.822154",True,"2.3.F",0
2629,True,40,1787,"2019-12-26 18:25:44.929792",True,"2.3.F",1
2630,True,11,517,"2019-12-26 18:25:45.067869",True,"2.3.F",1
2631,True,18,593,"2019-12-26 18:25:45.227439",True,"2.3.F",1
2632,True,21,621,"2019-12-26 18:25:45.327781",True,"2.3.F",1
2633,True,6,351,"2019-12-26 18:25:45.413268",True,"2.3.F",1
2634,True,14,642,"2019-12-26 18:25:45.587843",True,"2.3.F",1
2635,True,8,560,"2019-12-26 18:25:45.676758",True,"2.3.F",1
2636,True,2,446,"2019-12-26 18:25:45.808997",True,"2.3.F",1
2637,True,500,9157,"2019-12-26 18:25:45.905944",True,"2.3.F",1
2638,True,2,477,"2019-12-26 18:25:46.010085",True,"2.3.F",1
2639,True,3,522,"2019-12-26 18:25:46.108315",True,"2.3.F",1
2640,True,121,3318,"2019-12-26 18:25:46.215879",True,"2.3.F",1
2641,True,7,1049,"2019-12-26 18:25:46.316384",True,"2.3.F",1
2642,True,25,1439,"2019-12-26 18:25:46.404029",True,"2.3.F",1
2643,True,4,278,"2019-12-26 18:25:46.508045",True,"2.3.F",1
2644,True,18,791,"2019-12-26 18:25:46.643084",True,"2.3.F",1
2645,True,8,555,"2019-12-26 18:25:46.738941",True,"2.3.F",1
2646,True,18,791,"2019-12-26 18:25:46.843927",True,"2.3.F",0
2647,True,7,682,"2019-12-26 18:25:47.025587",True,"2.3.F",1
2648,True,8,454,"2019-12-26 18:25:47.126255",True,"2.3.F",1
2649,True,30,831,"2019-12-26 18:25:47.224646",True,"2.3.F",1
2650,True,11,420,"2019-12-26 18:25:47.317857",True,"2.3.F",1
2651,True,16,705,"2019-12-26 18:25:47.436423",True,"2.3.F",1
2652,True,6,657,"2019-12-26 18:25:47.526189",True,"2.3.F",1
2653,True,9,606,"2019-12-26 18:25:47.666256",True,"2.3.F",1
2654,True,93,2151,"2019-12-26 18:25:47.776286",True,"2.3.F",2
2655,True,7,716,"2019-12-26 18:25:47.882053",True,"2.3.F",1
2656,True,4,671,"2019-12-26 18:25:47.998191",True,"2.3.F",1
2657,True,486,9758,"2019-12-26 18:25:48.09731",True,"2.3.F",1
2658,True,26,1524,"2019-12-26 18:25:48.187851",True,"2.3.F",1
