"id","user_id","end_date","price","created_at","refund_id","point","target_customer"
"122615",39913,"2021-09-24 00:00:00","4950","2021-08-24 00:00:00",NULL,0,"smallBiz"
"122681",40695,"2021-09-01 00:00:00","0","2021-08-25 03:25:02.502282",NULL,0,"personal"
"122713",59594,"2021-09-24 00:00:00","9900","2021-08-25 07:00:11.772765",NULL,0,"personal"
"122714",39032,"2021-09-24 00:00:00","9900","2021-08-25 07:00:14.16686",NULL,0,"personal"
"122715",33147,"2021-09-24 00:00:00","49000","2021-08-25 07:00:17.220587",NULL,0,"smallBiz"
"122716",54503,"2021-09-24 00:00:00","9900","2021-08-25 07:00:18.12299",NULL,0,"personal"
"122717",56494,"2021-09-24 00:00:00","9900","2021-08-25 07:00:20.518867",NULL,0,"personal"
"122718",33053,"2021-09-24 00:00:00","9900","2021-08-25 07:00:22.454001",NULL,0,"personal"
"122719",54275,"2021-09-24 00:00:00","9900","2021-08-25 07:00:22.808576",NULL,0,"personal"
"122720",68010,"2021-09-24 00:00:00","9900","2021-08-25 07:00:23.76427",NULL,0,"personal"
"122721",73948,"2021-09-24 00:00:00","9900","2021-08-25 07:00:31.583732",NULL,0,"personal"
"122722",16930,"2021-09-24 00:00:00","9900","2021-08-25 07:00:32.986353",NULL,0,"personal"
"122723",70754,"2021-09-24 00:00:00","9900","2021-08-25 07:00:40.121219",307,0,"personal"
"122724",48707,"2021-09-24 00:00:00","9900","2021-08-25 07:00:42.241036",NULL,0,"personal"
"122725",51010,"2021-09-24 00:00:00","9900","2021-08-25 07:00:51.453527",NULL,0,"personal"
"122726",62505,"2021-09-24 00:00:00","9900","2021-08-25 07:00:52.989912",NULL,0,"personal"
"122727",64150,"2021-09-24 00:00:00","3900","2021-08-25 07:00:57.450699",NULL,0,"personal"
"122728",71017,"2021-09-24 00:00:00","9900","2021-08-25 07:00:58.309545",NULL,0,"personal"
"122729",64199,"2021-09-24 00:00:00","3900","2021-08-25 07:00:59.077056",NULL,0,"personal"
"122730",64174,"2021-09-24 00:00:00","3900","2021-08-25 07:00:59.401025",NULL,0,"personal"
"122731",51330,"2021-09-24 00:00:00","9900","2021-08-25 07:01:01.532353",NULL,0,"personal"
"122732",26747,"2021-09-24 00:00:00","3900","2021-08-25 07:01:01.877996",NULL,0,"personal"
"122733",64213,"2021-09-24 00:00:00","3900","2021-08-25 07:01:03.817057",NULL,0,"personal"
"122734",64244,"2021-09-24 00:00:00","3900","2021-08-25 07:01:06.444704",NULL,0,"personal"
"122735",17939,"2021-09-24 00:00:00","9900","2021-08-25 07:01:07.990901",NULL,0,"personal"
"122736",71257,"2021-09-24 00:00:00","9900","2021-08-25 07:01:13.51955",NULL,0,"personal"
"122737",71293,"2021-09-24 00:00:00","9900","2021-08-25 07:01:14.877591",306,0,"personal"
"122750",74761,"2021-09-01 00:00:00","0","2021-08-25 10:40:51.492616",NULL,0,"personal"
"122771",72740,"2021-10-24 00:00:00",NULL,"2021-08-25 13:50:41.639854",NULL,0,"smallBiz"
"122823",74773,"2022-08-25 00:00:00","294000","2021-08-25 15:47:52.754374",NULL,0,"smallBiz"
"122866",37452,"2021-09-01 00:00:00","0","2021-08-25 17:52:22.655063",NULL,0,"personal"
"122869",72280,"2021-09-01 00:00:00","0","2021-08-25 18:09:53.03493",NULL,0,"personal"
"122916",74826,"2021-09-01 00:00:00","0","2021-08-25 21:27:05.729219",NULL,0,"personal"
"122934",74841,"2021-09-01 00:00:00","0","2021-08-25 23:04:11.870566",NULL,0,"personal"
"122960",74856,"2021-09-02 00:00:00","0","2021-08-26 02:22:27.326227",NULL,0,"personal"
"122978",39492,"2021-09-25 00:00:00","9900","2021-08-26 07:00:12.141028",NULL,0,"personal"
"122979",64348,"2021-09-25 00:00:00","49000","2021-08-26 07:00:20.994492",NULL,0,"smallBiz"
"122980",62520,"2021-09-25 00:00:00","9900","2021-08-26 07:00:29.478777",NULL,0,"personal"
"122981",73883,"2021-09-25 00:00:00","9900","2021-08-26 07:00:30.370036",NULL,0,"personal"
"122982",54398,"2021-09-25 00:00:00","9900","2021-08-26 07:00:31.387502",NULL,0,"personal"
"122983",36498,"2021-09-25 00:00:00","9900","2021-08-26 07:00:31.69372",NULL,0,"personal"
"122984",64395,"2021-09-25 00:00:00","3900","2021-08-26 07:00:34.159991",NULL,0,"personal"
"122985",3750,"2021-09-25 00:00:00","9900","2021-08-26 07:00:35.409614",NULL,0,"personal"
"122986",61020,"2021-09-25 00:00:00","3900","2021-08-26 07:00:36.170658",NULL,0,"personal"
"122987",18773,"2021-09-25 00:00:00","9900","2021-08-26 07:00:37.3404",NULL,0,"personal"
"122988",56765,"2021-09-25 00:00:00","9900","2021-08-26 07:00:39.214046",NULL,0,"personal"
"122989",59670,"2021-09-25 00:00:00","9900","2021-08-26 07:00:39.552599",NULL,0,"personal"
"122990",18732,"2021-09-25 00:00:00","9900","2021-08-26 07:00:41.577895",NULL,0,"personal"
"122991",56457,"2021-09-25 00:00:00","9900","2021-08-26 07:00:41.978967",NULL,0,"personal"
"122992",57896,"2021-09-25 00:00:00","9900","2021-08-26 07:00:42.979898",NULL,0,"personal"
"122993",41282,"2021-09-25 00:00:00","9900","2021-08-26 07:00:43.844567",NULL,0,"personal"
"122994",44158,"2021-09-25 00:00:00","9900","2021-08-26 07:00:50.350721",NULL,0,"personal"
"122995",74050,"2021-09-25 00:00:00","9900","2021-08-26 07:00:56.019757",NULL,0,"personal"
"122996",55801,"2021-09-25 00:00:00","9900","2021-08-26 07:01:02.171306",NULL,0,"personal"
"122997",68303,"2021-09-25 00:00:00","9900","2021-08-26 07:01:08.137944",NULL,0,"personal"
"122998",68346,"2021-09-25 00:00:00","9900","2021-08-26 07:01:09.15437",NULL,0,"personal"
"122999",28114,"2021-09-25 00:00:00","3900","2021-08-26 07:01:13.94043",NULL,0,"personal"
"123000",62778,"2021-09-25 00:00:00","9900","2021-08-26 07:01:16.61123",NULL,0,"personal"
"123001",64289,"2021-09-25 00:00:00","3900","2021-08-26 07:01:22.556783",NULL,0,"personal"
"123002",21716,"2021-09-25 00:00:00","3900","2021-08-26 07:01:24.595715",NULL,0,"personal"
"123003",35672,"2021-09-25 00:00:00","9900","2021-08-26 07:01:26.490651",NULL,0,"personal"
"123004",71311,"2021-09-25 00:00:00","9900","2021-08-26 07:01:27.014874",NULL,0,"personal"
"123005",71362,"2021-09-25 00:00:00","9900","2021-08-26 07:01:28.222051",NULL,0,"personal"
"123006",71300,"2021-09-25 00:00:00","9900","2021-08-26 07:01:29.813398",NULL,0,"personal"
"123018",74867,"2021-09-02 00:00:00","0","2021-08-26 08:47:54.956905",NULL,0,"personal"
"123028",68875,"2021-09-02 00:00:00","0","2021-08-26 12:00:20.739217",NULL,0,"personal"
"123032",74894,"2021-09-02 00:00:00","0","2021-08-26 13:03:59.739493",NULL,0,"personal"
"123099",74916,"2021-09-26 00:00:00","12900","2021-08-26 16:24:18.593755",NULL,0,"personal"
"123136",74924,"2021-09-02 00:00:00","0","2021-08-26 17:30:33.425059",NULL,0,"personal"
"123140",70886,"2021-09-02 00:00:00","0","2021-08-26 18:01:27.824509",NULL,0,"personal"
"123153",74673,"2021-09-02 00:00:00","0","2021-08-26 18:11:14.755725",NULL,0,"personal"
"123154",74930,"2021-09-02 00:00:00","0","2021-08-26 18:15:03.608375",NULL,0,"personal"
"123198",74954,"2021-09-02 00:00:00","0","2021-08-26 23:39:31.842062",NULL,0,"personal"
"123200",56800,"2021-09-02 00:00:00","0","2021-08-26 23:52:34.008384",NULL,0,"personal"
"123261",74964,"2021-09-03 00:00:00","0","2021-08-27 04:08:37.934129",NULL,0,"personal"
"123285",68481,"2021-09-26 00:00:00","9900","2021-08-27 07:00:13.125379",NULL,0,"personal"
"123286",71482,"2021-09-26 00:00:00","9900","2021-08-27 07:00:14.545599",NULL,0,"personal"
"123287",51480,"2021-09-26 00:00:00","9900","2021-08-27 07:00:15.48373",NULL,0,"personal"
"123288",62656,"2021-09-26 00:00:00","9900","2021-08-27 07:00:16.886766",NULL,0,"personal"
"123289",34521,"2021-09-26 00:00:00","9900","2021-08-27 07:00:18.705652",NULL,0,"personal"
"123290",61153,"2021-09-26 00:00:00","49000","2021-08-27 07:00:20.497424",NULL,0,"smallBiz"
"123291",38548,"2021-09-26 00:00:00","3900","2021-08-27 07:00:21.20315",NULL,0,"personal"
"123292",64392,"2021-09-26 00:00:00","3900","2021-08-27 07:00:23.074052",NULL,0,"personal"
"123293",62716,"2021-09-26 00:00:00","9900","2021-08-27 07:00:24.708637",NULL,0,"personal"
"123294",36447,"2021-09-26 00:00:00","9900","2021-08-27 07:00:26.282661",NULL,0,"personal"
"123295",64549,"2021-09-26 00:00:00","3900","2021-08-27 07:00:28.623886",NULL,0,"personal"
"123296",21327,"2021-09-26 00:00:00","3900","2021-08-27 07:00:29.538399",NULL,0,"personal"
"123297",68774,"2021-09-26 00:00:00","4900","2021-08-27 07:00:31.434696",NULL,0,"personal"
"123298",13957,"2021-09-26 00:00:00","49000","2021-08-27 07:00:32.313009",NULL,0,"smallBiz"
"123299",34658,"2021-09-26 00:00:00","9900","2021-08-27 07:00:35.012927",NULL,0,"personal"
"123300",24966,"2021-09-26 00:00:00","9900","2021-08-27 07:00:36.808274",NULL,0,"personal"
"123301",74104,"2021-09-26 00:00:00","9900","2021-08-27 07:00:45.339356",NULL,0,"personal"
"123302",74109,"2021-09-26 00:00:00","9900","2021-08-27 07:00:46.270792",308,0,"personal"
"123303",74070,"2021-09-26 00:00:00","9900","2021-08-27 07:00:48.004552",NULL,0,"personal"
"123304",68391,"2021-09-26 00:00:00","9900","2021-08-27 07:00:53.086122",NULL,0,"personal"
"123305",71329,"2021-09-26 00:00:00","9900","2021-08-27 07:00:53.787577",NULL,0,"personal"
"123306",40874,"2021-09-26 00:00:00","9900","2021-08-27 07:00:55.63135",NULL,0,"personal"
"123319",74973,"2021-09-03 00:00:00","0","2021-08-27 09:04:31.712829",NULL,0,"personal"
"123335",66132,"2021-09-26 00:00:00","8900","2021-08-27 09:37:01.745918",NULL,0,"personal"
"123339",41031,"2021-09-15 00:00:00",NULL,"2021-08-27 10:35:06.362642",NULL,0,"middleBiz"
"123348",74995,"2021-09-03 00:00:00","0","2021-08-27 14:02:17.480376",NULL,0,"personal"
"123421",75011,"2021-09-03 00:00:00","0","2021-08-27 16:32:52.330489",NULL,0,"personal"
"123433",73286,"2021-12-31 00:00:00",NULL,"2021-08-27 16:49:08.134033",NULL,0,"smallBiz"
"123434",44414,"2021-12-31 00:00:00",NULL,"2021-08-27 16:54:02.427698",NULL,0,"smallBiz"
"123435",56117,"2021-09-26 00:00:00",NULL,"2021-08-27 16:55:20.968261",NULL,0,"smallBiz"
"123437",75017,"2021-09-26 00:00:00",NULL,"2021-08-27 17:02:52.069776",NULL,0,"smallBiz"
"123559",75070,"2021-09-04 00:00:00","0","2021-08-28 05:19:51.730244",NULL,0,"personal"
"123632",71450,"2021-09-27 00:00:00","9900","2021-08-28 07:00:13.318259",NULL,0,"personal"
"123633",70730,"2021-09-27 00:00:00","9900","2021-08-28 07:00:15.315785",NULL,0,"personal"
"123634",39221,"2021-09-27 00:00:00","9900","2021-08-28 07:00:16.477836",NULL,0,"personal"
"123635",68588,"2021-09-27 00:00:00","9900","2021-08-28 07:00:17.749597",NULL,0,"personal"
"123636",68527,"2021-09-27 00:00:00","9900","2021-08-28 07:00:19.345624",NULL,0,"personal"
"123637",51498,"2021-09-27 00:00:00","9900","2021-08-28 07:00:20.186723",NULL,0,"personal"
"123638",29887,"2021-09-27 00:00:00","9900","2021-08-28 07:00:21.351971",NULL,0,"personal"
"123639",46722,"2021-09-27 00:00:00","9900","2021-08-28 07:00:22.288306",NULL,0,"personal"
"123640",71517,"2021-09-27 00:00:00","9900","2021-08-28 07:00:23.235679",NULL,0,"personal"
"123641",9530,"2021-09-27 00:00:00","9900","2021-08-28 07:00:30.815365",NULL,0,"personal"
"123642",24374,"2021-09-27 00:00:00","9900","2021-08-28 07:00:32.297145",NULL,0,"personal"
"123643",47371,"2021-09-27 00:00:00","9900","2021-08-28 07:00:33.683022",NULL,0,"personal"
"123644",61115,"2021-09-27 00:00:00","3900","2021-08-28 07:00:35.560699",NULL,0,"personal"
"123645",39523,"2021-09-27 00:00:00","9900","2021-08-28 07:00:36.367857",NULL,0,"personal"
"123646",56980,"2021-09-27 00:00:00","9900","2021-08-28 07:00:38.11594",NULL,0,"personal"
"123647",56992,"2021-09-27 00:00:00","9900","2021-08-28 07:00:38.816693",NULL,0,"personal"
"123648",61910,"2021-09-27 00:00:00","3900","2021-08-28 07:00:40.729741",NULL,0,"personal"
"123649",62552,"2021-09-27 00:00:00","9900","2021-08-28 07:00:41.858891",NULL,0,"personal"
"123650",51392,"2021-09-27 00:00:00","9900","2021-08-28 07:00:42.955624",NULL,0,"personal"
"123651",56334,"2021-09-27 00:00:00","9900","2021-08-28 07:00:52.433156",NULL,0,"personal"
"123652",67486,"2021-09-27 00:00:00","9900","2021-08-28 07:00:52.989849",NULL,0,"personal"
"123653",59830,"2021-09-27 00:00:00","9900","2021-08-28 07:00:56.023342",NULL,0,"personal"
"123654",64663,"2021-09-27 00:00:00","3900","2021-08-28 07:00:58.800004",NULL,0,"personal"
"123655",34866,"2021-09-27 00:00:00","49000","2021-08-28 07:01:00.678156",NULL,0,"smallBiz"
"123656",74185,"2021-09-27 00:00:00","9900","2021-08-28 07:01:01.179616",NULL,0,"personal"
"123657",74244,"2021-09-27 00:00:00","9900","2021-08-28 07:01:07.395718",NULL,0,"personal"
"123658",74293,"2021-09-27 00:00:00","9900","2021-08-28 07:01:20.991234",NULL,0,"personal"
"123709",75098,"2021-09-04 00:00:00","0","2021-08-28 16:07:59.779627",NULL,0,"personal"
"123718",75105,"2021-09-04 00:00:00","0","2021-08-28 19:08:03.29681",NULL,0,"personal"
"123727",75125,"2021-09-04 00:00:00","0","2021-08-28 21:20:25.214875",NULL,0,"personal"
"123747",75146,"2021-09-05 00:00:00","0","2021-08-29 02:47:06.407299",NULL,0,"personal"
"123749",75147,"2021-09-05 00:00:00","0","2021-08-29 02:57:31.49018",NULL,0,"personal"
"123761",51559,"2021-09-28 00:00:00","9900","2021-08-29 07:00:12.877013",NULL,0,"personal"
"123762",31041,"2021-09-28 00:00:00","9900","2021-08-29 07:00:14.044311",NULL,0,"personal"
"123763",74326,"2021-09-28 00:00:00","9900","2021-08-29 07:00:17.504412",NULL,0,"personal"
"123764",74374,"2021-09-28 00:00:00","9900","2021-08-29 07:00:28.213739",NULL,0,"personal"
"123765",53902,"2021-09-28 00:00:00","9900","2021-08-29 07:00:32.629763",NULL,0,"personal"
"123766",22034,"2021-09-28 00:00:00","9900","2021-08-29 07:00:34.744431",NULL,0,"personal"
"123767",59944,"2021-09-28 00:00:00","9900","2021-08-29 07:00:36.999015",NULL,0,"personal"
"123768",47163,"2021-09-28 00:00:00","9900","2021-08-29 07:00:38.146207",NULL,0,"personal"
"123769",68074,"2021-09-28 00:00:00","9900","2021-08-29 07:00:38.978734",NULL,0,"personal"
"123770",39511,"2021-09-28 00:00:00","9900","2021-08-29 07:00:39.540685",NULL,0,"personal"
"123771",68644,"2021-09-28 00:00:00","9900","2021-08-29 07:00:41.365578",NULL,0,"personal"
"123772",24546,"2021-09-28 00:00:00","9900","2021-08-29 07:00:42.654264",NULL,0,"personal"
"123773",12846,"2021-09-28 00:00:00","9900","2021-08-29 07:00:44.980357",NULL,0,"personal"
"123774",21590,"2021-09-28 00:00:00","9900","2021-08-29 07:00:45.51375",NULL,0,"personal"
"123775",49315,"2021-09-28 00:00:00","9900","2021-08-29 07:00:47.176936",NULL,0,"personal"
"123776",20422,"2021-09-28 00:00:00","9900","2021-08-29 07:00:48.145197",NULL,0,"personal"
"123777",71573,"2021-09-28 00:00:00","9900","2021-08-29 07:00:48.674381",NULL,0,"personal"
"123778",52058,"2021-09-28 00:00:00","9900","2021-08-29 07:00:49.228267",NULL,0,"personal"
"123779",48096,"2021-09-28 00:00:00","9900","2021-08-29 07:00:57.208575",NULL,0,"personal"
"123780",21739,"2021-09-28 00:00:00","9900","2021-08-29 07:00:58.387681",NULL,0,"personal"
"123781",18957,"2021-09-28 00:00:00","9900","2021-08-29 07:01:00.462442",NULL,0,"personal"
"123782",62959,"2021-09-28 00:00:00","9900","2021-08-29 07:01:02.046768",NULL,0,"personal"
"123783",56855,"2021-09-28 00:00:00","9900","2021-08-29 07:01:03.987289",NULL,0,"personal"
"123784",51139,"2021-09-28 00:00:00","9900","2021-08-29 07:01:06.586052",NULL,0,"personal"
"123785",60022,"2021-09-28 00:00:00","9900","2021-08-29 07:01:09.677529",NULL,0,"personal"
"123786",70988,"2021-09-28 00:00:00","9900","2021-08-29 07:01:09.99002",NULL,0,"personal"
"123787",31477,"2021-09-28 00:00:00","3900","2021-08-29 07:01:12.425433",NULL,0,"personal"
"123788",74321,"2021-09-28 00:00:00","9900","2021-08-29 07:01:14.346516",NULL,0,"personal"
"123790",37332,"2021-09-05 00:00:00","0","2021-08-29 10:54:28.282319",NULL,0,"personal"
"123798",51424,"2021-09-05 00:00:00","0","2021-08-29 12:42:25.640965",NULL,0,"personal"
"123800",67697,"2021-09-05 00:00:00","0","2021-08-29 13:16:03.257205",NULL,0,"personal"
"123861",75148,"2021-09-05 00:00:00","0","2021-08-29 15:18:48.160914",NULL,0,"personal"
"123866",75174,"2021-09-05 00:00:00","0","2021-08-29 15:33:44.078504",NULL,0,"personal"
"123871",75171,"2021-09-05 00:00:00","0","2021-08-29 15:48:40.016292",NULL,0,"personal"
"123874",75175,"2021-09-05 00:00:00","0","2021-08-29 15:51:56.692174",NULL,0,"personal"
"123877",75176,"2021-09-05 00:00:00","0","2021-08-29 16:10:17.163859",NULL,0,"personal"
"123894",57643,"2021-09-28 00:00:00","9900","2021-08-29 17:21:45.135972",NULL,0,"personal"
"123915",75192,"2021-09-05 00:00:00","0","2021-08-29 18:53:11.435818",NULL,0,"personal"
"123982",75216,"2021-09-05 00:00:00","0","2021-08-29 22:43:33.242208",NULL,0,"personal"
"124012",75224,"2021-09-06 00:00:00","0","2021-08-30 02:53:03.048737",NULL,0,"personal"
"124025",64984,"2021-09-29 00:00:00","3900","2021-08-30 07:00:23.437104",NULL,0,"personal"
"124026",74388,"2021-09-29 00:00:00","9900","2021-08-30 07:00:24.991345",NULL,0,"personal"
"124027",47516,"2021-09-29 00:00:00","9900","2021-08-30 07:00:28.373582",NULL,0,"personal"
"124028",72857,"2021-09-29 00:00:00","9900","2021-08-30 07:00:30.51496",NULL,0,"personal"
"124029",51770,"2021-09-29 00:00:00","9900","2021-08-30 07:00:31.934386",NULL,0,"personal"
"124030",51619,"2021-09-29 00:00:00","9900","2021-08-30 07:00:33.047858",NULL,0,"personal"
"124031",74477,"2021-09-29 00:00:00","9900","2021-08-30 07:00:38.590658",NULL,0,"personal"
"124032",62538,"2021-09-29 00:00:00","9900","2021-08-30 07:00:46.487324",NULL,0,"personal"
"124033",74503,"2021-09-29 00:00:00","9900","2021-08-30 07:00:48.427265",NULL,0,"personal"
"124034",54556,"2021-09-29 00:00:00","9900","2021-08-30 07:00:53.696183",NULL,0,"personal"
"124035",68742,"2021-09-29 00:00:00","9900","2021-08-30 07:00:55.449698",NULL,0,"personal"
"124036",27692,"2021-09-29 00:00:00","9900","2021-08-30 07:01:01.960973",NULL,0,"personal"
"124037",24212,"2021-09-29 00:00:00","9900","2021-08-30 07:01:12.315822",NULL,0,"personal"
"124038",68869,"2021-09-29 00:00:00","9900","2021-08-30 07:01:13.939845",NULL,0,"personal"
"124039",71760,"2021-09-29 00:00:00","9900","2021-08-30 07:01:15.983963",NULL,0,"personal"
"124040",10728,"2021-09-29 00:00:00","9900","2021-08-30 07:01:17.467478",NULL,0,"personal"
"124041",38237,"2021-09-29 00:00:00","9900","2021-08-30 07:01:19.700525",309,0,"personal"
"124042",72382,"2021-09-29 00:00:00","13900","2021-08-30 07:01:21.361",NULL,0,"personal"
"124044",60009,"2021-09-29 00:00:00","9900","2021-08-30 07:01:22.189338",NULL,0,"personal"
"124045",69571,"2021-09-29 00:00:00","49000","2021-08-30 07:01:24.38238",NULL,0,"smallBiz"
"124082",1,"2021-09-07 00:00:00",NULL,"2021-08-30 13:33:22.51619",NULL,0,"personal"
"124089",74562,"2021-09-06 00:00:00","0","2021-08-30 14:08:24.911186",NULL,0,"personal"
"124093",75254,"2021-09-06 00:00:00","0","2021-08-30 14:22:03.618918",NULL,0,"personal"
"124124",74049,"2021-09-06 00:00:00","0","2021-08-30 15:34:24.474086",NULL,0,"personal"
"124156",71538,"2021-09-06 00:00:00","0","2021-08-30 17:12:24.501333",NULL,0,"personal"
"124246",75285,"2021-09-06 00:00:00","0","2021-08-30 20:05:59.109862",NULL,0,"personal"
"124298",75312,"2021-09-07 00:00:00","0","2021-08-31 00:18:04.077581",NULL,0,"personal"
"124306",25969,"2021-09-07 00:00:00","0","2021-08-31 00:25:16.313133",NULL,0,"personal"
"124312",68069,"2021-09-07 00:00:00","0","2021-08-31 00:37:18.534731",NULL,0,"personal"
"124354",75318,"2021-09-07 00:00:00","0","2021-08-31 01:57:06.818065",NULL,0,"personal"
"124369",51657,"2021-09-30 00:00:00","9900","2021-08-31 07:00:28.606289",NULL,0,"personal"
"124370",69626,"2021-09-30 00:00:00","4900","2021-08-31 07:00:30.830495",NULL,0,"personal"
"124371",74514,"2021-09-30 00:00:00","9900","2021-08-31 07:00:36.314573",NULL,0,"personal"
"124372",57136,"2021-09-30 00:00:00","9900","2021-08-31 07:00:45.784919",NULL,0,"personal"
"124373",57180,"2021-09-30 00:00:00","9900","2021-08-31 07:00:49.392641",NULL,0,"personal"
"124374",47957,"2021-09-30 00:00:00","9900","2021-08-31 07:00:50.131078",NULL,0,"personal"
"124375",68814,"2021-09-30 00:00:00","9900","2021-08-31 07:00:51.106897",NULL,0,"personal"
"124376",50501,"2021-09-30 00:00:00","9900","2021-08-31 07:00:51.943246",NULL,0,"personal"
"124377",39630,"2021-09-30 00:00:00","9900","2021-08-31 07:00:55.095229",NULL,0,"personal"
"124378",38077,"2021-09-30 00:00:00","9900","2021-08-31 07:00:56.405512",NULL,0,"personal"
"124379",57032,"2021-09-30 00:00:00","9900","2021-08-31 07:00:58.386323",NULL,0,"personal"
"124380",61467,"2021-09-30 00:00:00","3900","2021-08-31 07:01:00.606085",NULL,0,"personal"
"124381",65142,"2021-09-30 00:00:00","2900","2021-08-31 07:01:06.806363",NULL,0,"personal"
"124382",19106,"2021-09-30 00:00:00","9900","2021-08-31 07:01:07.336865",NULL,0,"personal"
"124383",68689,"2021-09-30 00:00:00","9900","2021-08-31 07:01:09.23712",NULL,0,"personal"
"124384",68912,"2021-09-30 00:00:00","9900","2021-08-31 07:01:10.645076",NULL,0,"personal"
"124385",64611,"2021-09-30 00:00:00","3900","2021-08-31 07:01:11.21143",NULL,0,"personal"
"124386",63445,"2021-09-30 00:00:00","3900","2021-08-31 07:01:13.12243",NULL,0,"personal"
"124387",60231,"2021-09-30 00:00:00","9900","2021-08-31 07:01:16.4113",NULL,0,"personal"
"124388",60248,"2021-09-30 00:00:00","9900","2021-08-31 07:01:17.084584",NULL,0,"personal"
"124389",62840,"2021-09-30 00:00:00","9900","2021-08-31 07:01:19.179689",NULL,0,"personal"
"124390",63167,"2021-09-30 00:00:00","9900","2021-08-31 07:01:24.181106",NULL,0,"personal"
"124391",69605,"2021-09-30 00:00:00","49000","2021-08-31 07:01:25.984067",NULL,0,"smallBiz"
"124392",63267,"2021-09-30 00:00:00","9900","2021-08-31 07:01:32.519458",NULL,0,"personal"
"124393",63294,"2021-09-30 00:00:00","9900","2021-08-31 07:01:33.276736",NULL,0,"personal"
"124394",23168,"2021-09-30 00:00:00","9900","2021-08-31 07:01:34.14544",NULL,0,"personal"
"124395",65148,"2021-09-30 00:00:00","3900","2021-08-31 07:01:36.085228",NULL,0,"personal"
"124396",65153,"2021-09-30 00:00:00","3900","2021-08-31 07:01:37.87416",NULL,0,"personal"
"124397",65389,"2021-09-30 00:00:00","3900","2021-08-31 07:01:38.238096",NULL,0,"personal"
"124398",68997,"2021-09-30 00:00:00","9900","2021-08-31 07:01:38.806603",NULL,0,"personal"
"124400",75327,"2021-09-07 00:00:00","0","2021-08-31 07:34:58.160747",NULL,0,"personal"
"124459",75352,"2021-09-07 00:00:00","0","2021-08-31 12:58:44.418024",NULL,0,"personal"
"124524",75353,"2021-09-07 00:00:00","0","2021-08-31 13:55:57.840639",NULL,0,"personal"
"124572",75374,"2021-09-30 00:00:00","49000","2021-08-31 14:49:00.337936",NULL,0,"smallBiz"
"124666",75386,"2021-09-07 00:00:00","0","2021-08-31 16:18:04.412389",NULL,0,"personal"
"124682",58307,"2021-09-30 00:00:00","9900","2021-08-31 16:48:21.248906",NULL,0,"personal"
"124807",29368,"2021-09-08 00:00:00","0","2021-09-01 01:08:10.178424",NULL,0,"personal"
"124831",75442,"2021-09-08 00:00:00","0","2021-09-01 02:14:38.117858",NULL,0,"personal"
"124849",71946,"2021-09-30 00:00:00","9900","2021-09-01 07:00:25.29246",NULL,0,"personal"
"124850",74119,"2021-09-30 00:00:00","9900","2021-09-01 07:00:27.315413",NULL,0,"personal"
"124851",74681,"2021-09-30 00:00:00","9900","2021-09-01 07:00:29.95349",NULL,0,"personal"
"124852",74682,"2021-09-30 00:00:00","9900","2021-09-01 07:00:30.732813",NULL,0,"personal"
"124853",35909,"2021-09-30 00:00:00","9900","2021-09-01 07:00:35.047859",NULL,0,"personal"
"124854",68330,"2021-09-30 00:00:00","9900","2021-09-01 07:00:44.094274",NULL,0,"personal"
"124855",21066,"2021-09-30 00:00:00","3900","2021-09-01 07:00:46.481783",NULL,0,"personal"
"124924",69440,"2021-10-01 00:00:00","12900","2021-09-01 13:41:14.214206",NULL,0,"personal"
"124961",56024,"2021-09-04 00:00:00","9900","2021-09-01 14:22:44.765771",NULL,0,"personal"
"125068",75497,"2021-09-08 00:00:00","0","2021-09-01 17:42:33.728697",NULL,0,"personal"
"125078",75501,"2021-09-08 00:00:00","0","2021-09-01 18:43:51.185555",NULL,0,"personal"
"125271",31482,"2021-10-01 00:00:00","9900","2021-09-02 07:00:15.956454",NULL,0,"personal"
"125272",63343,"2021-10-01 00:00:00","9900","2021-09-02 07:00:17.104736",NULL,0,"personal"
"125273",40005,"2021-10-01 00:00:00","9900","2021-09-02 07:00:19.081012",NULL,0,"personal"
"125274",51797,"2021-10-01 00:00:00","9900","2021-09-02 07:00:32.377527",NULL,0,"personal"
"125275",34376,"2021-10-01 00:00:00","9900","2021-09-02 07:00:32.706397",NULL,0,"personal"
"125276",28097,"2021-10-01 00:00:00","9900","2021-09-02 07:00:35.213457",NULL,0,"personal"
"125277",74761,"2021-10-01 00:00:00","9900","2021-09-02 07:00:48.043568",NULL,0,"personal"
"125278",37452,"2021-10-01 00:00:00","9900","2021-09-02 07:00:49.943377",NULL,0,"personal"
"125279",72280,"2021-10-01 00:00:00","9900","2021-09-02 07:00:52.101701",NULL,0,"personal"
"125280",72633,"2021-10-01 00:00:00","13900","2021-09-02 07:00:54.163059",NULL,0,"personal"
"125281",15711,"2021-10-01 00:00:00","9900","2021-09-02 07:00:59.339973",NULL,0,"personal"
"125282",74841,"2021-10-01 00:00:00","9900","2021-09-02 07:01:00.173667",NULL,0,"personal"
"125283",34834,"2021-10-01 00:00:00","9900","2021-09-02 07:01:01.484713",NULL,0,"personal"
"125284",1325,"2021-10-01 00:00:00","9900","2021-09-02 07:01:03.255201",NULL,0,"personal"
"125285",57418,"2021-10-01 00:00:00","9900","2021-09-02 07:01:05.166452",NULL,0,"personal"
"125286",56166,"2021-10-01 00:00:00","9900","2021-09-02 07:01:06.185601",NULL,0,"personal"
